text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…,FALSE,0,NA,2021-12-06 6:53:58,FALSE,NA,1467749138414592003,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DocWashburn,649,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/wkhKmbRkPl",FALSE,0,NA,2021-12-06 6:53:43,TRUE,NA,1467749075386703874,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,2,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/0Bfk04TFkz",FALSE,0,NA,2021-12-06 6:53:14,TRUE,NA,1467748951960870912,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,1,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/WeQyEkyDTg",FALSE,0,NA,2021-12-06 6:52:59,TRUE,NA,1467748890539556869,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
RT @Xena007911: @AttorneyCrump This was posted on my LinkedIn thread this morning…. And I felt like this basically sums everything up prett…,FALSE,0,NA,2021-12-06 6:52:44,FALSE,NA,1467748828094730243,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LancePenland_,34,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/NRJSh3KoWr",FALSE,0,NA,2021-12-06 6:52:38,TRUE,NA,1467748799967739910,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"RT @TheLeoTerrell: Attention #BlackLivesMatter .  I will not boycott “white companies.”  Moreover, you do not represent me nor 99.999 of Bl…",FALSE,0,NA,2021-12-06 6:51:32,FALSE,NA,1467748527153590273,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IdeBlue,1992,TRUE,FALSE,NA,NA
Kshama Sawant - Council | https://t.co/X2LQxtWHkX 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama… https://t.co/K4dxbZHofj,FALSE,0,NA,2021-12-06 6:51:13,TRUE,NA,1467748443456032770,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"RT @doris__steven: Wonderful Counsellor 

📌 #TruthReads #Truth #Gospel #GoodNews #God #Jesus #Advent #AloneTogether #StaySafe #BlackLivesMa…",FALSE,0,NA,2021-12-06 6:50:43,FALSE,NA,1467748318507941888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KnitsByRis,2,TRUE,FALSE,NA,NA
"God, Father Of Jesus. Lord Of Our Sky. See what happened on the news in the past, Than help us put a stop to it. He… https://t.co/ER5Qih6Wc7",FALSE,1,NA,2021-12-06 6:50:39,TRUE,NA,1467748302833668096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iCarlyFan2009,2,FALSE,FALSE,NA,NA
"@GovInslee 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA… https://t.co/LmadHKgGoB",FALSE,0,GovInslee,2021-12-06 6:50:15,TRUE,1467664558252642304,1467748201537032192,1077214808,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/3hOLA4dfyL",FALSE,0,NA,2021-12-06 6:50:08,TRUE,NA,1467748173284208640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"Wonderful Counsellor 

📌 #TruthReads #Truth #Gospel #GoodNews #God #Jesus #Advent #AloneTogether #StaySafe… https://t.co/YyoEUifXcL",FALSE,3,NA,2021-12-06 6:49:43,TRUE,NA,1467748068573556736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",doris__steven,2,FALSE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 6:48:23,FALSE,NA,1467747730965602304,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TigrayApple,1139,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/RR8Izj4jsa",FALSE,0,NA,2021-12-06 6:47:58,TRUE,NA,1467747628767006720,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"#blacklivesmatter now too
#blacklivesmatter now too
#blacklivesmatter now too",FALSE,0,NA,2021-12-06 6:47:54,FALSE,NA,1467747610609872898,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IqbaalAhmed20,0,FALSE,FALSE,NA,NA
RT @_webshareztv: @Aluddin19 @ginestarros @HARRYS1DEMPIRE @Tina1Queen @eReferenceDesk @Diane1Queen @ganseykid @luisalarosa @SEB1KING @TheRe…,FALSE,0,NA,2021-12-06 6:47:30,FALSE,NA,1467747510382907415,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_webshareztv,1,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/kix0YDUVv3",FALSE,0,NA,2021-12-06 6:47:15,TRUE,NA,1467747447669624834,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/leKHqrX5b1",FALSE,0,NA,2021-12-06 6:46:49,TRUE,NA,1467747339989176324,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
@Aluddin19 @ginestarros @HARRYS1DEMPIRE @Tina1Queen @eReferenceDesk @Diane1Queen @ganseykid @luisalarosa @SEB1KING… https://t.co/ctjR6eiIew,FALSE,2,Aluddin19,2021-12-06 6:46:30,TRUE,1467712165746339843,1467747260557582337,986364020046282752,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_webshareztv,1,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/4uLJoHssCl",FALSE,0,NA,2021-12-06 6:46:01,TRUE,NA,1467747137882505216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/GCn0Oz6oPO",FALSE,0,NA,2021-12-06 6:45:49,TRUE,NA,1467747086082842628,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"RT @JCTheResistance: So @GovCox One student is dead because of harassment in this school district. 

Another Black student suspended for st…",FALSE,0,NA,2021-12-06 6:45:39,FALSE,NA,1467747043338764292,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",moved2italy,124,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/BUyPlo34qN",FALSE,0,NA,2021-12-06 6:45:26,TRUE,NA,1467746989303492611,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
RT @DavidShuster: Unhinged Cop Throws Elderly Black Man To Ground (VIDEO) https://t.co/TW0qftgJJO #BlackLivesMatter,FALSE,0,NA,2021-12-06 6:45:10,FALSE,NA,1467746920881872903,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ReformedBreeder,4,TRUE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 6:45:03,FALSE,NA,1467746895326060544,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,1,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/tY0uJsaK5y",FALSE,0,NA,2021-12-06 6:45:01,TRUE,NA,1467746885490266116,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/OPI6J9yU7j",FALSE,0,NA,2021-12-06 6:44:44,TRUE,NA,1467746814086447115,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/CN5oOHWex0",FALSE,0,NA,2021-12-06 6:44:28,TRUE,NA,1467746748831449095,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
RT @blacklivesbot: #blacklivesmatter now too,FALSE,0,NA,2021-12-06 6:44:07,FALSE,NA,1467746659346096132,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,1,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/qwu7ZnSUdO",FALSE,0,NA,2021-12-06 6:44:06,TRUE,NA,1467746655474630656,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"RT @marktsneed: Where you see wrong or inequality or injustice, speak out, because this is your country. This is your democracy. Make it. P…",FALSE,0,NA,2021-12-06 6:44:02,FALSE,NA,1467746635690225664,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CATHERINENEVER2,3,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/aijiQKsyGc",FALSE,0,NA,2021-12-06 6:43:54,TRUE,NA,1467746606208352262,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/QD8EXv9Mjk",FALSE,0,NA,2021-12-06 6:43:44,TRUE,NA,1467746560855343108,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/yGeGf5GV2r",FALSE,0,NA,2021-12-06 6:43:25,TRUE,NA,1467746480664416259,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/FSzJ8UNtT4",FALSE,0,NA,2021-12-06 6:43:01,TRUE,NA,1467746381179674628,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"RT @LDSAgency: 🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog   
@BernieSanders…",FALSE,0,NA,2021-12-06 6:42:49,FALSE,NA,1467746333000081411,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,1,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/ZlXGod2PvG",FALSE,0,NA,2021-12-06 6:42:39,TRUE,NA,1467746291585220610,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
William Green #BlackLivesMatter,FALSE,0,NA,2021-12-06 6:42:03,FALSE,NA,1467746138631647236,NA,"<a href=""https://www.saythenames.com"" rel=""nofollow"">SayTheNames</a>",say_the_names,0,FALSE,FALSE,NA,NA
RT @CVN59283571: Please keep sharing this tweet. #WeStandWithRNLI #RefugeesWelcome #SafePassagetoUK  #BlackLivesMatter https://t.co/0sCxrJE…,FALSE,0,NA,2021-12-06 6:40:57,FALSE,NA,1467745863640494083,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,5,TRUE,FALSE,NA,NA
"Like the #BlackLivesMatter 
#NagaLivesMattersToo✊✊✊ https://t.co/v7TbnALNIO",FALSE,0,NA,2021-12-06 6:40:29,FALSE,NA,1467745746111713282,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KadiNewmai,0,FALSE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 6:40:19,FALSE,NA,1467745701169971206,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuelMuzey,1139,TRUE,FALSE,NA,NA
RT @CVN59283571: Please keep sharing this tweet. #WeStandWithRNLI #RefugeesWelcome #SafePassagetoUK  #BlackLivesMatter,FALSE,0,NA,2021-12-06 6:37:54,FALSE,NA,1467745092870057984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lizbow31,5,TRUE,FALSE,NA,NA
RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…,FALSE,0,NA,2021-12-06 6:37:52,FALSE,NA,1467745084686749698,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stanch247,649,TRUE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 6:36:33,FALSE,NA,1467744754372857856,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Abrha_G_Berhe,1139,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/5u4BTQGVwZ",FALSE,0,NA,2021-12-06 6:35:57,TRUE,NA,1467744601960116225,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,1,FALSE,FALSE,NA,NA
"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…",FALSE,0,NA,2021-12-06 6:35:00,FALSE,NA,1467744365762252801,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RuftaTsadkan,1139,TRUE,FALSE,NA,NA
#blacklivesmatter now too,FALSE,1,NA,2021-12-06 6:34:42,FALSE,NA,1467744290684035072,NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",blacklivesbot,1,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/TCW5CeO3Cq",FALSE,0,NA,2021-12-06 6:34:27,TRUE,NA,1467744227639455745,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,1,FALSE,FALSE,NA,NA
"RT @IUIC_GR_MI: Follow us @ IUIC DALLAS on TIKTOK! Help us push the truth out to the four corners! 🔥🔥🔥🚨🚨
@iuicdallas
#IUIC #Takeover #DTX #…",FALSE,0,NA,2021-12-06 6:33:58,FALSE,NA,1467744104503291907,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ELevisrael,6,TRUE,FALSE,NA,NA
RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…,FALSE,0,NA,2021-12-06 6:33:51,FALSE,NA,1467744074161655813,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Matteo67,649,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/ykmjUBlzbF",FALSE,0,NA,2021-12-06 6:33:46,TRUE,NA,1467744053655572483,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/UeDq9rbl4L",FALSE,1,NA,2021-12-06 6:32:37,TRUE,NA,1467743766677102593,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"Fri Jun 05 2020 Portland, Oregon - Police shoot peaceful protesters on sidewalk WATCH: https://t.co/K9MOkPw535… https://t.co/BJUumnRSA8",FALSE,0,NA,2021-12-06 6:32:09,TRUE,NA,1467743647139610624,NA,"<a href=""https://marcushaddon.github.io/trumpbutaboutsharks"" rel=""nofollow"">trumpbutaboutsharks</a>",tbasharks,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/ppOl702ZFu",FALSE,0,NA,2021-12-06 6:31:57,TRUE,NA,1467743597193691136,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"Alaas! 
We lost 😞 those gems 💎 from our culture and society, our generations are at the mercy of phonetic and lunat… https://t.co/1Km3l1sDTJ",FALSE,2,NA,2021-12-06 6:31:46,TRUE,NA,1467743549185839112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CopIDREES,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/aNSvw3gNcM",FALSE,0,NA,2021-12-06 6:31:40,TRUE,NA,1467743525286547456,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/9UDz9ZrMns",FALSE,0,NA,2021-12-06 6:30:41,TRUE,NA,1467743279676411907,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
POWERFUL. Multi-award nominated documentary that opens your eyes to the #blacklivesmatter movement… https://t.co/T91xW3PxY7,FALSE,0,NA,2021-12-06 6:30:40,TRUE,NA,1467743275134042113,NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",NishaSundrum,0,FALSE,FALSE,NA,NA
RT @campaigner71: @Tomosman14 @UNHCRLibya They been accusing the refugees from the beginning of October of obstructing  their ability to he…,FALSE,0,NA,2021-12-06 6:30:11,FALSE,NA,1467743150479486979,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tomosman14,1,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/TtG3ZT6kGJ",FALSE,0,NA,2021-12-06 6:30:02,TRUE,NA,1467743115888840705,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
RT @Xena007911: @AttorneyCrump This was posted on my LinkedIn thread this morning…. And I felt like this basically sums everything up prett…,FALSE,0,NA,2021-12-06 6:29:35,FALSE,NA,1467743000684122116,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",redeyefromvegas,34,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/3uPhafQnOg",FALSE,0,NA,2021-12-06 6:29:31,TRUE,NA,1467742985324425217,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/iqhK6oBNcy",FALSE,0,NA,2021-12-06 6:29:02,TRUE,NA,1467742864440377345,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
@AmandaSigxoza Not black but African because I haven't seen the same uproar from #BlackLivesMatter or the same soli… https://t.co/TLJvk3NPyC,FALSE,0,AmandaSigxoza,2021-12-06 6:28:34,TRUE,1467740323501776898,1467742747100651523,1147639822238081024,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShepherdNdhlov,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/JtErqhyEwV",FALSE,1,NA,2021-12-06 6:28:07,TRUE,NA,1467742630477910025,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
RT @abboreed: one of my kids friends at school had unexpectedly lost their dad. if you can’t donate rt pls! #BlackLivesMatter #supportblack…,FALSE,0,NA,2021-12-06 6:27:49,FALSE,NA,1467742558377979904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bigHstan,17,TRUE,FALSE,NA,NA
"RT @RealRichLawley: Hey #Humanity... Peace everyone, yeh 🙂
Rich

#PeaceIsAChoice
#PutDownYourGuns
#ActOnClimate

breathe in... breathe out.…",FALSE,0,NA,2021-12-06 6:27:26,FALSE,NA,1467742461032374275,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,1,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/uaEtN2arus",FALSE,0,NA,2021-12-06 6:27:20,TRUE,NA,1467742435258167296,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
RT @abboreed: one of my kids friends at school had unexpectedly lost their dad. if you can’t donate rt pls! #BlackLivesMatter #supportblack…,FALSE,0,NA,2021-12-06 6:26:59,FALSE,NA,1467742346427002881,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CANTHAVELUV,17,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/9pyz8HgFO1",FALSE,0,NA,2021-12-06 6:26:46,TRUE,NA,1467742294161833986,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/HJoY4pT2Zh",FALSE,0,NA,2021-12-06 6:26:33,TRUE,NA,1467742236381122561,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
RT @dssiraj: #Ethiopia is ok to get drones from 🇦🇪 and 🇹🇷 to maiming civilians but no food and medicine from #USA . That is the meaning of…,FALSE,0,NA,2021-12-06 6:26:26,FALSE,NA,1467742209822932992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kirosflawer2,10,TRUE,FALSE,NA,NA
"🚨 Vote ‘NO’ immediately to #KeepKshama! @cmkshama #TeamKshama  
 @TheStranger   
@SeattleDSA 
@seabikeblog… https://t.co/t1SXtMwT6T",FALSE,1,NA,2021-12-06 6:26:10,TRUE,NA,1467742142919372800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LDSAgency,0,FALSE,FALSE,NA,NA
RT @MalloryPatten: Sunday Dab of the Day! #BlackLivesMatter #DabUp #BeSafe https://t.co/HlGFqMAyfJ,FALSE,0,NA,2021-12-06 6:25:59,FALSE,NA,1467742094311804928,NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>",JFSebastian146,1,TRUE,FALSE,NA,NA
