created,text
2021-12-06 5:20:17,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 5:20:10,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #sciencewins #Australia #Indi…
2021-12-06 5:20:01,RT @BotDefund: It's time to #DefundTheChetekPolice #BlackLivesMatter
2021-12-06 5:20:00,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wake #science #sciencewins…
2021-12-06 5:19:57,RT @inartfairNYK: Poor woman Princess Diana would be very annoyed to see the way her son has been victimized inspite of her death thank God…
2021-12-06 5:19:56,"“If you’re not ready to die for it, put the word ‘#freedom’ out of your vocabulary.” —MalcolmX #BlackLivesMatter"
2021-12-06 5:19:40,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 5:19:20,We DEMAND Justice 4 Breonna Taylor's life cuzz #BlackLivesMatter  #JusticeforBreonnaTaylor
2021-12-06 5:18:39,"RT @Alyssaaa233: Drop your PayPal, Cashapp or whatever you use, I'll be blessing a few who like &amp; retweet &amp; Follow💗
#cahapp #art #COVID #Me…"
2021-12-06 5:17:52,"RT @BlackWorkspace: Black Excellence!

Join us! https://t.co/xO4JOVsaRG

🔥🔥FREE to attend w/registration. Virtual exhibit booths are availa…"
2021-12-06 5:17:50,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 5:17:44,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption W… https://t.co/RDGpgG1ewq
2021-12-06 5:17:04,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 5:16:50,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 5:16:40,RT @LMFireSystems1: This idiot black guy starts walking up to police officers and yelling while holding a rifle in his hand.  #BlackLivesMa…
2021-12-06 5:15:40,It's time to #DefundTheChetekPolice #BlackLivesMatter
2021-12-06 5:15:35,"RT @maniccracker: 🚨OFFICAL EMERGENCY CROWDFUND 
hi guys i made an offical graphic for the crowdfund considering it failed pretty badly befo…"
2021-12-06 5:15:26,Poor woman Princess Diana would be very annoyed to see the way her son has been victimized inspite of her death tha… https://t.co/al76icEE0o
2021-12-06 5:15:10,"@RepThomasMassie Young #KyleRittenhouse wishes you Merry Christmas @RepThomasMassie ⁉️
#USA 🇺🇸‼️
#BlackLivesMatter https://t.co/erMdTju9Ej"
2021-12-06 5:14:48,Difference Between Culture &amp; Color #blacklivesmatter https://t.co/hgZ8HTyHWg via @YouTube
2021-12-06 5:14:35,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 5:13:40,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 5:13:39,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 5:13:35,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption W… https://t.co/3eb1zTZYar
2021-12-06 5:12:46,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 5:12:25,"RT @MsTerryBull: 😅#NAZIS always #reduce my #Followers after this #tweet🤣
#BlackLivesMatter #SCOTUS #MondayMotivation #ptd_on_stage_la Wizki…"
2021-12-06 5:12:02,Breonna Taylor #BlackLivesMatter
2021-12-06 5:10:25,#60Minutes please help me .. us 🇺🇸 my son and I are homeless we lost our home in 2016 after I dx w luekemia and lym… https://t.co/yxxgzL4bf2
2021-12-06 5:08:23,"RT @BFScreenwriter: Support #indie #Author
#indiebooks #IndieBooksBeSeen
#ReadersCommunity #AuthorLife
#bookaholic #booklover #Greatreads
#…"
2021-12-06 5:08:00,"RT @BFScreenwriter: Support #indie #Author
#indiebooks #IndieBooksBeSeen
#ReadersCommunity #AuthorLife
#bookaholic #booklover #Greatreads
#…"
2021-12-06 5:07:53,"@RepThomasMassie #KyleRittenhouse 
You must be psychologically balanced to carry a weapon or you will run the risk… https://t.co/C9aTSdUceH"
2021-12-06 5:07:43,Something to think about #BlackLivesMatter #BLM #Rightwing #conserveatives #truumpsupporters #Republicans… https://t.co/maUFbEYOaR
2021-12-06 5:06:03,Ima start a business selling pictures of me holding different denominations of money to scammers so it looks more l… https://t.co/swq14AXVEE
2021-12-06 5:05:13,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 5:04:56,RT @ogbelejechikej1: The solution to racism isn’t #Blacklivesmatter and neither is it any form of pity-partying like the white supremacists…
2021-12-06 5:04:19,"RT @inartfairNYK: Mercedes and Lewis Hamilton celebrate a Saudi Arabian GP victory
 https://t.co/Jr4GlGx8kc
#HolocaustMemorialDay #MLK #Gre…"
2021-12-06 5:03:39,"RT @manthonyhunter: #LovingDay is celebrated on June 12 by Blacks, whites and others across the nation. It commemorates the date in 1967 th…"
2021-12-06 5:03:03,RT @amanimonet__: Make this go viral!!!!! NYPD is the biggest gang in NYC AND THE WORLD NEEDS TO SEE. This young lady was just trying to ge…
2021-12-06 5:02:45,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #health #covid19 #corruption Wake #science #sciencewins #Australia #India…
2021-12-06 5:02:44,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #health #covid19 #corruption Wake #science #sciencewins #Australia #India…
2021-12-06 5:02:28,"RT @GaryRayBetz: As I've had my house egged &amp; my cars smeared with ketchup cuz I post #BlackLivesMatter &amp; Stacey Abrams signs, should I wor…"
2021-12-06 5:01:43,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 5:01:29,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wake #Australia #Arizona #Israel #murder #children #N…
2021-12-06 5:01:12,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 5:01:00,"Only legislative, judicial, and executive action can completely guarantee the victory of the free world.--Adam Clay… https://t.co/MZfcMfKGAt"
2021-12-06 5:00:59,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 5:00:57,"RT @OldMainBell: ding ding. DING^ DING &amp; DING, ding* DING, ding ding^ Ding^ DING* ding^ #PennState #BlackLivesMatter #JusticeForAll"
2021-12-06 5:00:48,"RT @manthonyhunter: #LovingDay is celebrated on June 12 by Blacks, whites and others across the nation. It commemorates the date in 1967 th…"
2021-12-06 5:00:44,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 5:00:39,"RT @inartfairNYK: Mercedes and Lewis Hamilton celebrate a Saudi Arabian GP victory
 https://t.co/Jr4GlGx8kc
#HolocaustMemorialDay #MLK #Gre…"
2021-12-06 5:00:35,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wakey #science #sciencewins…
2021-12-06 5:00:32,"RT @inartfairNYK: Empowering us by the Holy Ghost Jesus has kept his promise to be with us always even unto the end of the world, so we can…"
2021-12-06 5:00:29,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #covid19 #corruption Wakey #science #sciencewins #India…
2021-12-06 5:00:23,"RT @manthonyhunter: #LovingDay is celebrated on June 12 by Blacks, whites and others across the nation. It commemorates the date in 1967 th…"
2021-12-06 5:00:23,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 5:00:22,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wakey #science #Australia #Arizona #Israel #murder #c…
2021-12-06 5:00:13,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 5:00:06,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #NewBrunswick #corruption Wakey #science #India #Ghana #Arizona #…
2021-12-06 5:00:02,"ding ding. DING^ DING &amp; DING, ding* DING, ding ding^ Ding^ DING* ding^ #PennState #BlackLivesMatter #JusticeForAll"
2021-12-06 4:59:59,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:59:52,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wakey #science #sciencewins…
2021-12-06 4:59:13,"RT @GaryRayBetz: As I've had my house egged &amp; my cars smeared with ketchup cuz I post #BlackLivesMatter &amp; Stacey Abrams signs, should I wor…"
2021-12-06 4:59:00,"#LovingDay is celebrated on June 12 by Blacks, whites and others across the nation. It commemorates the date in 196… https://t.co/6zIZ0Kz86B"
2021-12-06 4:57:53,"Mercedes and Lewis Hamilton celebrate a Saudi Arabian GP victory
 https://t.co/Jr4GlGx8kc
#HolocaustMemorialDay… https://t.co/o79KXo8anq"
2021-12-06 4:57:40,RT @ogbelejechikej1: The solution to racism isn’t #Blacklivesmatter and neither is it any form of pity-partying like the white supremacists…
2021-12-06 4:57:27,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 4:57:03,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 4:54:33,"@RepThomasMassie https://t.co/TpmhU9M1UT 🇺🇸??
What is the reason why a family encourages the use of weapons? 
=Make… https://t.co/HylQJRjPeJ"
2021-12-06 4:53:54,"Empowering us by the Holy Ghost Jesus has kept his promise to be with us always even unto the end of the world, so… https://t.co/rVFvw5hvxB"
2021-12-06 4:53:43,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 4:51:53,"I don’t care who you are or what your background is, it’s wrong. Racism has no place in society in any form.… https://t.co/Lk1puphXAK"
2021-12-06 4:49:47,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 4:49:40,The Holy Ghost empowers us against terror of death no power on earth can stop Jesus promised to be with us always e… https://t.co/CwSiIVh98I
2021-12-06 4:48:37,RT @ogbelejechikej1: The solution to racism isn’t #Blacklivesmatter and neither is it any form of pity-partying like the white supremacists…
2021-12-06 4:48:26,RT @leul_shield: @BrownUniversity Supports a Fascist Xenophobic Coup by the Tigray People’s Liberation Front (TPLF) in #Ethiopia (that rule…
2021-12-06 4:48:01,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 4:47:35,"He understood the assignment...#blackonblackcrimeisamyth #BLACKLIVESMATTER✊🏼✊🏽✊🏾✊🏿 ""all the fucking time"" #merikkka… https://t.co/1RZ4sbOOrh"
2021-12-06 4:47:06,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wake #Australia #Arizona #Israel #murder #children #N…
2021-12-06 4:46:18,"RT @_webshareztv: @IyalodeAjiroba @horrki Question everything, Changing the Black Narrative ❤️ @_webshareztv #realitybites #DaniloIgnacio #…"
2021-12-06 4:45:45,It's time to #DefundTheSandersvillePolice #BlackLivesMatter
2021-12-06 4:45:43,@ABC @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
2021-12-06 4:45:41,RT @HandleAnother: Today I was visiting in a small (but diverse) town and saw zero #BlackLivesMatter signs and zero #Trump signs and zero p…
2021-12-06 4:44:45,RT @_webshareztv: @IyalodeAjiroba @horrki ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #Su…
2021-12-06 4:44:24,RT @_webshareztv: @IyalodeAjiroba @t_mony1 ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #S…
2021-12-06 4:44:03,RT @davidwebbshow: Headline: ⁦@WholeFoods⁩ does not want to piss off buyers to appease rioters. Guess they’d rather have capitalist income…
2021-12-06 4:43:29,@WhiteHouse @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
2021-12-06 4:43:27,RT @Darsh88833810: @Martina Your attention should be on important issues in your adopted country #BlackLivesMatter and many other things...…
2021-12-06 4:42:54,"RT @1776Tommy: @WilliamMcNulty @chicagosmayor Obliviously #BlackLivesMatter 

#BLM"
2021-12-06 4:42:38,@qatarairways have you stopped all flights out of the USA? #Omicron is spreading through the community! Or are you… https://t.co/OHZGM10sZz
2021-12-06 4:42:34,Stop taking donations from (Viacom etc) anyone owning the record labels sitting in the shareholdings firms with pri… https://t.co/McjU6vfywX
2021-12-06 4:42:26,Black Friday 1904 #BlackLivesMatter #BlackFridayAmazon https://t.co/yVHIwngsgD
2021-12-06 4:42:04,Opps Story #BlackLivesMatter #BlackFridayAmazon https://t.co/bqplKlywBT
2021-12-06 4:41:53,"Stop treating blacks like we are all supposed to think alike.
Enough Enough!  
That’s the ACTUAL #racism.

#Racism… https://t.co/IauIln5DaZ"
2021-12-06 4:41:39,True story About #BlackLivesMatter #BlackFridayAmazon https://t.co/2qbt909bFQ
2021-12-06 4:41:22,Black Friday  Sale #BlackLivesMatter #BlackFridayAmazon https://t.co/Qgk8sO5NzE
2021-12-06 4:40:56,Story about #BlackLivesMatter #BlackFridayAmazon https://t.co/6shRMJkuWf
2021-12-06 4:40:33,RT @sabahatfashions: Original #BlackLivesMatter #BlackFridayAmazon https://t.co/KMeeqNSMMB
2021-12-06 4:40:22,Story of #BlackLivesMatter #BlackFridayAmazon https://t.co/HEOJKIVs4r
2021-12-06 4:39:59,Original #BlackLivesMatter #BlackFridayAmazon https://t.co/KMeeqNSMMB
2021-12-06 4:39:45,"@WilliamMcNulty @chicagosmayor Obliviously #BlackLivesMatter 

#BLM"
2021-12-06 4:39:35,@Martina Your attention should be on important issues in your adopted country #BlackLivesMatter and many other thin… https://t.co/vMTZs9LVmH
2021-12-06 4:39:12,RT @davidwebbshow: Headline: ⁦@WholeFoods⁩ does not want to piss off buyers to appease rioters. Guess they’d rather have capitalist income…
2021-12-06 4:39:09,RT @_webshareztv: @IyalodeAjiroba @t_mony1 ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #S…
2021-12-06 4:39:05,RT @_webshareztv: @IyalodeAjiroba @horrki ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #Su…
2021-12-06 4:39:05,Today I was visiting in a small (but diverse) town and saw zero #BlackLivesMatter signs and zero #Trump signs and z… https://t.co/uAxqXbUtHc
2021-12-06 4:39:02,"RT @_webshareztv: @IyalodeAjiroba @horrki Question everything, Changing the Black Narrative ❤️ @_webshareztv #realitybites #DaniloIgnacio #…"
2021-12-06 4:38:54,@RBReich @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
2021-12-06 4:38:36,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 4:38:01,@POTUS @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
2021-12-06 4:36:49,Somebody trying to discourage black women from asking for help got my attention today. I hope they enjoy it.… https://t.co/pFTnnQhq1D
2021-12-06 4:36:39,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 4:35:10,"because #BlackLivesMatter 

~ and, of course, also b/c something bad about ""white"" people. https://t.co/27QWT3OsXO"
2021-12-06 4:34:26,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India… https://t.co/6CvF8AJdR1
2021-12-06 4:32:51,"One of my favorite political cartoonists, 
@Rob_Rogers
Illustrates the bad situation for American blacks

#BLM… https://t.co/QjRiTAORjg"
2021-12-06 4:32:13,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #health #covid19 #corruption Wake #science #sciencewins #Australia… https://t.co/UHDm8AuFhz
2021-12-06 4:32:09,"Fri Sep 18 2020 Portland, Oregon - Police and DHS charge protesters a third time, launch tear gas before returning… https://t.co/CwRAWkVr5j"
2021-12-06 4:31:14,"Love to all the black Women /Queens 
#black #BlackLivesMatter #BLM #racism #BlackTwitter #AllLivesMatter #GirlsGeneration"
2021-12-06 4:30:52,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 4:30:02,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
2021-12-06 4:29:56,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 4:26:39,RT @Xena007911: @AttorneyCrump This was posted on my LinkedIn thread this morning…. And I felt like this basically sums everything up prett…
2021-12-06 4:25:38,"RT @megan_gfx: #Gamers! Get sick theme #badges for your gaming so HMU...
#twitch #smallstreamer #twitchstreamer #twitchaffiliate #BlackLive…"
2021-12-06 4:25:26,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 4:25:24,"RT @2stackyy_: #GNED1411 12.1
The only social media movement I know that resonates with me is #BlackLivesMatter . IG and Twitter are the ma…"
2021-12-06 4:25:06,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wake #science… https://t.co/rQEslBH8YA
2021-12-06 4:24:45,"RT @megan_gfx: #Gamers! Get sick theme #badges for your gaming so HMU...
#twitch #smallstreamer #twitchstreamer #twitchaffiliate #BlackLive…"
2021-12-06 4:24:37,"+ @datasociety @AJLUnited &amp; Data for #BlackLivesMatter 
So inspiring 🤩 
@AiGlobal @DrCiviluOttawa @ObservatoireIA… https://t.co/AXZtDlwbXj"
2021-12-06 4:24:27,"RT @DAVETANGO9: #BlackSupremacy controls 
#BlackLivesMatter controls the #BlackKKK https://t.co/V4llYoHuWM"
2021-12-06 4:24:02,RT @BotDefund: It's time to #DefundTheJamestownPolice #BlackLivesMatter
2021-12-06 4:23:57,In online arguments (especially Twitter) people say shit like “if you’re white shut up” someone being white and bei… https://t.co/aSAiJDnHps
2021-12-06 4:23:44,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
2021-12-06 4:23:11,"RT @meiklwagner: Gold, RoséGold, printed on Paper with the best from Hewlett Packard. 
#FridaysForFuture #Berlin👑 #HPBusiness #IBM #Apple @…"
2021-12-06 4:23:07,RT @HermanW9911: How can America be looking out for you Ukraine to give them weapons but refuse to sign a bill that would give African Amer…
2021-12-06 4:22:54,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 4:22:06,@harrisonjaime @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
2021-12-06 4:22:04,"RT @meiklwagner: Gold, RoséGold, printed on Paper with the best from Hewlett Packard. 
#FridaysForFuture #Berlin👑 #HPBusiness #IBM #Apple @…"
2021-12-06 4:22:01,RT @UR_Ninja: Ditty cared deeply and fiercely for his employees and the public he interacted with on a daily basis. When he discovered that…
2021-12-06 4:20:45,"RT @Buddha_Inked: Goodnight, nerds! And remember: #BlackLivesMatter #TransRightsAreHumanRights 🏳️‍🌈 #WearAMask 😷"
2021-12-06 4:20:24,RT @Xena007911: @AttorneyCrump This was posted on my LinkedIn thread this morning…. And I felt like this basically sums everything up prett…
2021-12-06 4:20:17,"RT @DAVETANGO9: #BlackSupremacy controls 
#BlackLivesMatter controls the #BlackKKK https://t.co/V4llYoHuWM"
2021-12-06 4:20:10,"RT @2stackyy_: #GNED1411 12.1
The only social media movement I know that resonates with me is #BlackLivesMatter . IG and Twitter are the ma…"
2021-12-06 4:20:08,RT @Xena007911: @AttorneyCrump This was posted on my LinkedIn thread this morning…. And I felt like this basically sums everything up prett…
2021-12-06 4:20:05,RT @BotDefund: It's time to #DefundTheJamestownPolice #BlackLivesMatter
2021-12-06 4:19:57,"RT @Buddha_Inked: Goodnight, nerds! And remember: #BlackLivesMatter #TransRightsAreHumanRights 🏳️‍🌈 #WearAMask 😷"
2021-12-06 4:19:43,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
2021-12-06 4:18:39,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
2021-12-06 4:18:24,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
2021-12-06 4:18:24,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
2021-12-06 4:17:58,RT @BotDefund: It's time to #DefundTheJamestownPolice #BlackLivesMatter
2021-12-06 4:17:41,"#BlackSupremacy controls 
#BlackLivesMatter controls the #BlackKKK https://t.co/V4llYoHuWM"
2021-12-06 4:15:58,"#GNED1411 12.1
The only social media movement I know that resonates with me is #BlackLivesMatter . IG and Twitter a… https://t.co/WiolHJQWlQ"
2021-12-06 4:15:40,It's time to #DefundTheJamestownPolice #BlackLivesMatter
2021-12-06 4:15:30,"@sullydish Chicago has passed 1,000 murders in 2021…and still a month to go….first time the Windy City passed the 1… https://t.co/A9jbpzfedN"
2021-12-06 4:14:55,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 4:14:49,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wake #science #sciencewins #Australia #India #Ghana #…
2021-12-06 4:14:44,RT @IsStratkotter: This is day 591 of strikeing for #SaveCongoRainforest and #GlobalClimateJustice to say that #AfricaMatters #BlackLivesMa…
2021-12-06 4:14:23,@BrownUniversity Supports a Fascist Xenophobic Coup by the Tigray People’s Liberation Front (TPLF) in #Ethiopia (th… https://t.co/2Yj3su0Phh
2021-12-06 4:14:19,"Goodnight, nerds! And remember: #BlackLivesMatter #TransRightsAreHumanRights 🏳️‍🌈 #WearAMask 😷"
2021-12-06 4:13:59,"Well this makes sense… #society #minorities 
#transgender #outsider #LGBTQ #racism #bigotry #autism… https://t.co/9V5GLZa5bf"
2021-12-06 4:13:32,Online only! Good Gift idea. All kinds of gift ideas at https://t.co/u8x6saW3Pm #BlackOwnedBusinesses… https://t.co/9T3LgVwyX4
2021-12-06 4:12:44,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 4:12:07,Christian Taylor #BlackLivesMatter
2021-12-06 4:11:47,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
2021-12-06 4:11:30,RT @UnsilencedSci: @BillyRay5229 @Comey @Jeff_Daniels Thank you for having the courage to speak out against the #BLM #BlackLivesMatter #Def…
2021-12-06 4:11:15,@BillyRay5229 @Comey @Jeff_Daniels Thank you for having the courage to speak out against the #BLM #BlackLivesMatter… https://t.co/Mj4Lr0utrl
2021-12-06 4:11:01,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 4:10:40,RT @amiryogi: @janet_rice @ShoebridgeMLC @GreenPartyUS @greenparty_ie @democracynow @DrewPavlou @XunlingAu @YasminJUllah @mta_PH @MereTuila…
2021-12-06 4:09:56,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:09:51,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption W… https://t.co/VuPohiphix
2021-12-06 4:09:15,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 4:09:00,RT @askdrfatima: @LydiaMEdwards So impressed that you are in the trenches doing the hard work in your bid for #Massachusetts State Senate.…
2021-12-06 4:08:04,"RT @zainabsc24: Fellow #Resisters: remember, no matter what happens, we must NEVER give up! #GunControlNow #BlackLivesMatter"
2021-12-06 4:07:42,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
2021-12-06 4:07:10,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wakey #science #Australia #Arizona #Israel #murder #c…
2021-12-06 4:06:57,"RT @zainabsc24: Fellow #Resisters: remember, no matter what happens, we must NEVER give up! #GunControlNow #BlackLivesMatter"
2021-12-06 4:06:50,RT @blaccpryde: @TheDemCoalition #Democrats know that the #Unemployment numbers don't include Black households. We risked our lives to vote…
2021-12-06 4:06:34,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #covid19 #corruption Wakey #science #sciencewins #India…
2021-12-06 4:06:10,@RobertGarcia @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
2021-12-06 4:05:59,RT @IsStratkotter: This is day 591 of strikeing for #SaveCongoRainforest and #GlobalClimateJustice to say that #AfricaMatters #BlackLivesMa…
2021-12-06 4:05:34,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:05:28,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
2021-12-06 4:05:20,RT @amiryogi: @janet_rice @ShoebridgeMLC @GreenPartyUS @greenparty_ie @democracynow @DrewPavlou @XunlingAu @YasminJUllah @mta_PH @MereTuila…
2021-12-06 4:05:12,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
2021-12-06 4:05:07,RT @jonathan4212: Mayor covers up her role in permitting (directing?) police violence against #BlackLivesMatter protesters but sure let’s r…
2021-12-06 4:04:36,"RT @JCTheResistance: So @GovCox One student is dead because of harassment in this school district. 

Another Black student suspended for st…"
